 "urn:dcat:Dataset:8357fe7d-76bf-4628-b532-35956ca962a6" , "MULTIPOLYGON (((99.9678 -81.4213, 99.9676 -81.4195, 87.9865 -81.2712, 76.8375 -80.7752, 67.1081 -79.9829, 58.9549 -78.9579, 52.2501 -77.7585, 46.7568 -76.4306, 42.2328 -75.0084, 38.4706 -73.516, 35.3056 -71.9708, 32.6105 -70.3851, 30.2886 -68.7679, 28.2657 -67.1257, 26.485 -65.4635, 24.9026 -63.7849, 23.484 -62.0927, 22.2019 -60.3891, 21.0348 -58.676, 19.965 -56.9546, 18.9784 -55.2261, 18.0633 -53.4914, 17.2099 -51.7512, 16.4104 -50.0061, 15.6578 -48.2567, 14.9465 -46.5034, 14.2715 -44.7465, 13.6287 -42.9864, 13.0145 -41.2234, 12.4258 -39.4576, 11.8597 -37.6894, 11.314 -35.9188, 10.7865 -34.1461, 10.2753 -32.3714, 9.77887 -30.5949, 9.29559 -28.8167, 8.82418 -27.0368, 8.36342 -25.2555, 7.91222 -23.4729, 7.46959 -21.6889, 7.03459 -19.9038, 6.60639 -18.1176, 6.18421 -16.3304, 5.76731 -14.5423, 5.355 -12.7534, 4.94665 -10.9638, 4.54164 -9.17351, 4.13937 -7.38268, 3.73928 -5.59139, 3.34083 -3.79971, 2.94348 -2.00772, 2.54669 -0.215503, 2.14995 1.57685, 1.75273 3.36926, 1.3545 5.16164, 0.954733 6.95392, 0.552879 8.746, 0.148375 10.5378, -1.7629056320365360e-18 11.18968189316257, -0.259366 12.3292, -0.670952 14.1202, -1.08703 15.9107, -1.50827 17.7005, -1.9354 19.4896, -2.3692 21.2778, -2.81051 23.0652, -3.26023 24.8515, -3.71934 26.6368, -4.18894 28.4208, -4.6702 30.2034, -5.16446 31.9846, -5.67317 33.7642, -6.19798 35.542, -6.74072 37.3179, -7.30347 39.0917, -7.88858 40.8633, -8.49874 42.6324, -9.13703 44.3987, -9.80699 46.1621, -10.5127 47.9221, -11.259 49.6784, -12.0516 51.4306, -12.8969 53.1782, -13.803 54.9205, -14.7793 56.6568, -15.8373 58.3863, -16.9908 60.1078, -18.257 61.82, -19.6571 63.5211, -21.2176 65.2091, -22.9722 66.8812, -24.9639 68.5338, -27.2481 70.162, -29.8969 71.7596, -33.0052 73.3179, -36.6972 74.8248, -41.1348 76.2636, -46.5229 77.6106, -53.1044 78.8328, -61.1243 79.8848, -70.7323 80.7089, -81.8097 81.2404, -93.8061 81.4249, -93.8061 81.4231, -81.812 81.2387, -70.7366 80.7072, -61.1297 79.8833, -53.1103 78.8314, -46.5288 77.6094, -41.1406 76.2624, -36.7028 74.8237, -33.0105 73.3169, -29.9019 71.7587, -27.2527 70.1612, -24.9683 68.533, -22.9764 66.8805, -21.2216 65.2085, -19.6608 63.5205, -18.2606 61.8193, -16.9942 60.1072, -15.8405 58.3857, -14.7824 56.6563, -13.806 54.9199, -12.8998 53.1776, -12.0543 51.4301, -11.2617 49.6779, -10.5153 47.9216, -9.80949 46.1616, -9.13945 44.3983, -8.5011 42.6319, -7.89088 40.8628, -7.30571 39.0913, -6.74291 37.3175, -6.20012 35.5415, -5.67527 33.7637, -5.16652 31.9842, -4.67222 30.203, -4.19092 28.4203, -3.7213 26.6364, -3.26215 24.8511, -2.81241 23.0648, -2.37108 21.2774, -1.93726 19.4892, -1.51011 17.7001, -1.08885 15.9103, -0.672759 14.1198, -0.26116 12.3288, -1.0403152779058910e-18 11.181430952147391, 0.146592 10.5374, 0.551106 8.7456, 0.952967 6.95352, 1.35274 5.16125, 1.75097 3.36887, 2.14819 1.57646, 2.54493 -0.215896, 2.94172 -2.00811, 3.33907 -3.8001, 3.73752 -5.59178, 4.1376 -7.38308, 4.53986 -9.1739, 4.94487 -10.9642, 5.35321 -12.7538, 5.7655 -14.5427, 6.18238 -16.3308, 6.60455 -18.118, 7.03273 -19.9042, 7.4677 -21.6893, 7.91032 -23.4733, 8.36149 -25.256, 8.82222 -27.0373, 9.2936 -28.8171, 9.77684 -30.5953, 10.2733 -32.3718, 10.7844 -34.1465, 11.3118 -35.9192, 11.8575 -37.6898, 12.4235 -39.458, 13.0122 -41.2238, 13.6263 -42.9868, 14.2691 -44.747, 14.9439 -46.5038, 15.6552 -48.2572, 16.4077 -50.0066, 17.2072 -51.7517, 18.0604 -53.4919, 18.9754 -55.2266, 19.9619 -56.9552, 21.0315 -58.6766, 22.1985 -60.3897, 23.4804 -62.0933, 24.8988 -63.7855, 26.4811 -65.4642, 28.2615 -67.1265, 30.2841 -68.7687, 32.6058 -70.3859, 35.3006 -71.9717, 38.4653 -73.517, 42.2272 -75.0094, 46.751 -76.4318, 52.2441 -77.7598, 58.9491 -78.9593, 67.1029 -79.9845, 76.8335 -80.7768, 87.9844 -81.2729, 99.9678 -81.4213)))" ,
 "urn:dcat:Dataset:1027573e-07e7-4322-b87e-ebef1bd62bc5" , "MULTIPOLYGON (((99.9678 -81.4213, 99.9676 -81.4195, 87.9865 -81.2712, 76.8375 -80.7752, 67.1081 -79.9829, 58.9549 -78.9579, 52.2501 -77.7585, 46.7568 -76.4306, 42.2328 -75.0084, 38.4706 -73.516, 35.3056 -71.9708, 32.6105 -70.3851, 30.2886 -68.7679, 28.2657 -67.1257, 26.485 -65.4635, 24.9026 -63.7849, 23.484 -62.0927, 22.2019 -60.3891, 21.0348 -58.676, 19.965 -56.9546, 18.9784 -55.2261, 18.0633 -53.4914, 17.2099 -51.7512, 16.4104 -50.0061, 15.6578 -48.2567, 14.9465 -46.5034, 14.2715 -44.7465, 13.6287 -42.9864, 13.0145 -41.2234, 12.4258 -39.4576, 11.8597 -37.6894, 11.314 -35.9188, 10.7865 -34.1461, 10.2753 -32.3714, 9.77887 -30.5949, 9.29559 -28.8167, 8.82418 -27.0368, 8.36342 -25.2555, 7.91222 -23.4729, 7.46959 -21.6889, 7.03459 -19.9038, 6.60639 -18.1176, 6.18421 -16.3304, 5.76731 -14.5423, 5.355 -12.7534, 4.94665 -10.9638, 4.54164 -9.17351, 4.13937 -7.38268, 3.73928 -5.59139, 3.34083 -3.79971, 2.94348 -2.00772, 2.54669 -0.215503, 2.14995 1.57685, 1.75273 3.36926, 1.3545 5.16164, 0.954733 6.95392, 0.552879 8.746, 0.148375 10.5378, -1.7629056320365360e-18 11.18968189316257, -0.259366 12.3292, -0.670952 14.1202, -1.08703 15.9107, -1.50827 17.7005, -1.9354 19.4896, -2.3692 21.2778, -2.81051 23.0652, -3.26023 24.8515, -3.71934 26.6368, -4.18894 28.4208, -4.6702 30.2034, -5.16446 31.9846, -5.67317 33.7642, -6.19798 35.542, -6.74072 37.3179, -7.30347 39.0917, -7.88858 40.8633, -8.49874 42.6324, -9.13703 44.3987, -9.80699 46.1621, -10.5127 47.9221, -11.259 49.6784, -12.0516 51.4306, -12.8969 53.1782, -13.803 54.9205, -14.7793 56.6568, -15.8373 58.3863, -16.9908 60.1078, -18.257 61.82, -19.6571 63.5211, -21.2176 65.2091, -22.9722 66.8812, -24.9639 68.5338, -27.2481 70.162, -29.8969 71.7596, -33.0052 73.3179, -36.6972 74.8248, -41.1348 76.2636, -46.5229 77.6106, -53.1044 78.8328, -61.1243 79.8848, -70.7323 80.7089, -81.8097 81.2404, -93.8061 81.4249, -93.8061 81.4231, -81.812 81.2387, -70.7366 80.7072, -61.1297 79.8833, -53.1103 78.8314, -46.5288 77.6094, -41.1406 76.2624, -36.7028 74.8237, -33.0105 73.3169, -29.9019 71.7587, -27.2527 70.1612, -24.9683 68.533, -22.9764 66.8805, -21.2216 65.2085, -19.6608 63.5205, -18.2606 61.8193, -16.9942 60.1072, -15.8405 58.3857, -14.7824 56.6563, -13.806 54.9199, -12.8998 53.1776, -12.0543 51.4301, -11.2617 49.6779, -10.5153 47.9216, -9.80949 46.1616, -9.13945 44.3983, -8.5011 42.6319, -7.89088 40.8628, -7.30571 39.0913, -6.74291 37.3175, -6.20012 35.5415, -5.67527 33.7637, -5.16652 31.9842, -4.67222 30.203, -4.19092 28.4203, -3.7213 26.6364, -3.26215 24.8511, -2.81241 23.0648, -2.37108 21.2774, -1.93726 19.4892, -1.51011 17.7001, -1.08885 15.9103, -0.672759 14.1198, -0.26116 12.3288, -1.0403152779058910e-18 11.181430952147391, 0.146592 10.5374, 0.551106 8.7456, 0.952967 6.95352, 1.35274 5.16125, 1.75097 3.36887, 2.14819 1.57646, 2.54493 -0.215896, 2.94172 -2.00811, 3.33907 -3.8001, 3.73752 -5.59178, 4.1376 -7.38308, 4.53986 -9.1739, 4.94487 -10.9642, 5.35321 -12.7538, 5.7655 -14.5427, 6.18238 -16.3308, 6.60455 -18.118, 7.03273 -19.9042, 7.4677 -21.6893, 7.91032 -23.4733, 8.36149 -25.256, 8.82222 -27.0373, 9.2936 -28.8171, 9.77684 -30.5953, 10.2733 -32.3718, 10.7844 -34.1465, 11.3118 -35.9192, 11.8575 -37.6898, 12.4235 -39.458, 13.0122 -41.2238, 13.6263 -42.9868, 14.2691 -44.747, 14.9439 -46.5038, 15.6552 -48.2572, 16.4077 -50.0066, 17.2072 -51.7517, 18.0604 -53.4919, 18.9754 -55.2266, 19.9619 -56.9552, 21.0315 -58.6766, 22.1985 -60.3897, 23.4804 -62.0933, 24.8988 -63.7855, 26.4811 -65.4642, 28.2615 -67.1265, 30.2841 -68.7687, 32.6058 -70.3859, 35.3006 -71.9717, 38.4653 -73.517, 42.2272 -75.0094, 46.751 -76.4318, 52.2441 -77.7598, 58.9491 -78.9593, 67.1029 -79.9845, 76.8335 -80.7768, 87.9844 -81.2729, 99.9678 -81.4213)))" ,
 "urn:dcat:Dataset:1f4b560e-82b9-46d0-afaa-f417aed38a58" , "MULTIPOLYGON (((-10.6835 53.9405, -9.55355 56.0248, -8.31253 58.0997, -8.31575 58.1002, -9.55661 56.0253, -10.6864 53.9411, -10.6835 53.9405)))" ,
 "urn:dcat:Dataset:282db4ee-71fc-4721-9c9a-92e67089ab44" , "MULTIPOLYGON (((-8.68324 51.3405, -7.71261 53.3421, -6.66108 55.3366, -5.51393 57.3231, -4.25286 59.2999, -4.25618 59.3005, -5.51708 57.3236, -6.66408 55.3372, -7.71548 53.3426, -8.68599 51.341, -8.68324 51.3405)))" ,
 "urn:dcat:Dataset:e1d83465-29ff-481b-a4d1-76b5e0630094" , "MULTIPOLYGON (((-9.68453 51.2017, -8.74193 53.1581, -7.72324 55.1079, -6.61503 57.0501, -5.40071 58.9834, -5.40401 58.984, -6.61817 57.0507, -7.72623 55.1085, -8.74479 53.1586, -9.68728 51.2022, -9.68453 51.2017)))" ,
 "urn:dcat:Dataset:3c12bed4-af53-47c9-afd1-37f73e5bd107" , "MULTIPOLYGON (((-10.5186 51.4213, -9.55028 53.4122, -8.50147 55.3962, -7.35756 57.372, -6.10042 59.3384, -6.10375 59.339, -7.36072 57.3726, -8.50448 55.3967, -9.55316 53.4127, -10.5213 51.4218, -10.5186 51.4213)))" ,
 "urn:dcat:Dataset:02e9f6a9-ce76-43c2-850b-172f717277bd" , "MULTIPOLYGON (((18.8696 -34.6177, 18.8717 -34.6173, 18.3531 -32.8327, 17.8498 -31.0462, 17.3602 -29.2579, 16.8829 -27.468, 16.4167 -25.6766, 15.9605 -23.8837, 15.5131 -22.0896, 15.0737 -20.2942, 14.6413 -18.4977, 14.2152 -16.7002, 13.7946 -14.9017, 13.3788 -13.1025, 12.9671 -11.3024, 12.5589 -9.50169, 12.1536 -7.7004, 11.7506 -5.89861, 11.3493 -4.0964, 10.9493 -2.29387, 10.5499 -0.491095, 10.1506 1.31184, 9.7509 3.11485, 9.35028 4.91785, 8.94817 6.72075, 8.54402 8.52348, 8.13726 10.3259, 7.72729 12.128, 7.31349 13.9297, 6.89522 15.7308, 6.47179 17.5313, 6.04246 19.3311, 5.60645 21.1301, 5.16291 22.9281, 4.71093 24.7252, 4.2495 26.5211, 3.77753 28.3158, 3.29381 30.1091, 2.79701 31.901, 2.28565 33.6912, 1.75805 35.4797, 1.21237 37.2663, 0.646476 39.0508, 0.0579947 40.8329, -1.6086003408296617e-17 41.00105392917615, -0.555807 42.6126, -1.19806 44.3895, -1.87237 46.1634, -2.58292 47.9339, -3.3346 49.7007, -4.13316 51.4632, -4.98537 53.2211, -5.89932 54.9737, -6.8847 56.7201, -7.95324 58.4596, -7.95648 58.459, -6.88781 56.7196, -5.9023 54.9731, -4.98824 53.2206, -4.13592 51.4627, -3.33727 49.7002, -2.5855 47.9334, -1.87486 46.1629, -1.20048 44.3891, -0.558165 42.6121, -3.1284103115653515e-18 40.99396846046657, 0.0556976 40.8325, 0.644236 39.0503, 1.21018 37.2659, 1.75591 35.4793, 2.28355 33.6908, 2.79496 31.9006, 3.29179 30.1087, 3.77554 28.3154, 4.24754 26.5207, 4.709 24.7248, 5.16101 22.9277, 5.60457 21.1297, 6.0406 19.3307, 6.46995 17.5309, 6.8934 15.7304, 7.31169 13.9293, 7.72549 12.1276, 8.13547 10.3255, 8.54225 8.52308, 8.94641 6.72036, 9.34852 4.91746, 9.74915 3.11446, 10.1488 1.31145, 10.5481 -0.491488, 10.9475 -2.29426, 11.3476 -4.0968, 11.7488 -5.899, 12.1518 -7.70079, 12.5571 -9.50209, 12.9653 -11.3028, 13.377 -13.1028, 13.7928 -14.9021, 14.2134 -16.7006, 14.6395 -18.4981, 15.0718 -20.2946, 15.5112 -22.09, 15.9586 -23.8842, 16.4148 -25.677, 16.881 -27.4684, 17.3582 -29.2583, 17.8477 -31.0466, 18.351 -32.8331, 18.8696 -34.6177)))" ,
 "urn:dcat:Dataset:7100f29b-5d1e-4080-af52-ef91fcd7d8b9" , "MULTIPOLYGON (((2.53484 6.12211, 2.53661 6.1225, 2.12128 7.9784, 1.70337 9.83404, 1.28224 11.6893, 0.857215 13.5442, 0.4276 15.3985, 1.5603120285055693e-18 17.220779674633377, -0.00734935 17.2521, -0.448423 19.105, -0.89647 20.9571, -1.35241 22.8082, -1.81722 24.6582, -2.29201 26.5071, -2.77796 28.3546, -3.27639 30.2007, -3.78875 32.0453, -4.3167 33.8881, -4.86204 35.729, -5.42686 37.5679, -6.01349 39.4045, -6.62461 41.2386, -7.26328 43.0701, -7.93304 44.8985, -8.63797 46.7236, -9.38287 48.545, -10.1734 50.3624, -11.0161 52.175, -11.0189 52.1745, -10.1761 50.3619, -9.38548 48.5446, -8.64049 46.7231, -7.93548 44.898, -7.26566 43.0696, -6.62692 41.2382, -6.01574 39.4041, -5.42906 37.5674, -4.86419 35.7286, -4.3188 33.8877, -3.79081 32.0449, -3.27841 30.2003, -2.77994 28.3542, -2.29396 26.5067, -1.81915 24.6578, -1.3543 22.8078, -0.898345 20.9567, -0.450276 19.1046, -0.00918346 17.2517, 1.3694934570325935e-18 17.212564887246707, 0.425783 15.3981, 0.855413 13.5438, 1.28045 11.6889, 1.70159 9.83364, 2.11951 7.978, 2.53484 6.12211)))" ,
 "urn:dcat:Dataset:5127991e-e396-436f-aa15-04dad86d91fd" , "MULTIPOLYGON (((16.326 -28.8995, 16.328 -28.8991, 15.8473 -27.0867, 15.3777 -25.2729, 14.918 -23.4575, 14.4671 -21.6409, 14.0242 -19.8231, 13.5883 -18.0041, 13.1586 -16.1841, 12.7343 -14.3632, 12.3147 -12.5414, 11.8991 -10.7189, 11.4869 -8.89576, 11.0775 -7.07204, 10.6702 -5.24784, 10.2645 -3.42326, 9.85982 -1.59836, 9.45562 0.226744, 9.05133 2.05198, 8.64639 3.87726, 8.24026 5.70248, 7.83236 7.52758, 7.4221 9.35244, 7.00889 11.177, 6.5921 13.0011, 6.17107 14.8248, 5.74511 16.6478, 5.31348 18.4702, 4.8754 20.2918, 4.43002 22.1125, 3.97641 23.9322, 3.51359 25.7508, 3.04047 27.5681, 2.55584 29.3842, 2.05837 31.1988, 1.54658 33.0118, 1.01884 34.823, 0.473281 36.6323, 3.1061213843928907e-18 38.1449735127981, -0.0921819 38.4396, -0.679922 40.2446, -1.29264 42.047, -1.93345 43.8468, -2.60593 45.6435, -3.31422 47.4369, -4.06318 49.2265, -4.85849 51.012, -5.7069 52.7928, -6.61642 54.5684, -7.59668 56.3379, -8.65932 58.1004, -8.66254 58.0998, -7.59976 56.3373, -6.61937 54.5678, -5.70974 52.7923, -4.86123 51.0115, -4.06582 49.226, -3.31678 47.4364, -2.60841 45.643, -1.93586 43.8463, -1.29498 42.0466, -0.6822 40.2441, -0.0944039 38.4392, 3.8248302128859966e-18 38.13749889509347, 0.47111 36.6319, 1.01672 34.8226, 1.5445 33.0113, 2.05632 31.1984, 2.55383 29.3838, 3.0385 27.5677, 3.51165 25.7504, 3.9745 23.9318, 4.42813 22.1121, 4.87353 20.2914, 5.31164 18.4698, 5.74328 16.6474, 6.16926 14.8244, 6.5903 13.0007, 7.0071 11.1766, 7.42032 9.35205, 7.83059 7.52718, 8.2385 5.70209, 8.64464 3.87686, 9.04957 2.05159, 9.45386 0.226351, 9.85807 -1.59876, 10.2627 -3.42365, 10.6684 -5.24824, 11.0757 -7.07244, 11.4851 -8.89616, 11.8973 -10.7193, 12.3129 -12.5418, 12.7325 -14.3636, 13.1567 -16.1845, 13.5865 -18.0045, 14.0223 -19.8235, 14.4652 -21.6413, 14.9161 -23.458, 15.3757 -25.2733, 15.8453 -27.0872, 16.326 -28.8995)))" ,
 "urn:dcat:Dataset:6f414e46-52aa-448e-a30e-fa25e1e8b5f3" , "MULTIPOLYGON (((-10.559 53.264, -9.15456 55.8984, -7.57442 58.5179, -7.57767 58.5185, -9.1576 55.8989, -10.5619 53.2645, -10.559 53.264)))" ,
 "urn:dcat:Dataset:4d3c2b0b-8d9c-40b7-a3b5-18e766f5f5fe" , "MULTIPOLYGON (((14.8667 -26.9186, 14.8687 -26.9182, 14.4058 -25.1269, 13.9525 -23.3343, 13.5078 -21.5404, 13.0707 -19.7454, 12.6405 -17.9492, 12.2163 -16.1521, 11.7973 -14.354, 11.3829 -12.5551, 10.9725 -10.7556, 10.5653 -8.95533, 10.1609 -7.15454, 9.7586 -5.35329, 9.35788 -3.55166, 8.9582 -1.74972, 8.55901 0.0524285, 8.15979 1.85471, 7.76001 3.65704, 7.35912 5.45934, 6.95658 7.26151, 6.55182 9.06347, 6.14429 10.8651, 5.73337 12.6664, 5.31843 14.4672, 4.89882 16.2675, 4.47384 18.0671, 4.04274 19.866, 3.60472 21.664, 3.15891 23.461, 2.70438 25.2571, 2.24009 27.0519, 1.76493 28.8455, 1.27764 30.6377, 0.776868 32.4284, 0.261064 34.2175, -1.3349388513806626e-17 35.09361883442932, -0.271482 36.0047, -0.822701 37.79, -1.39478 39.5731, -1.99019 41.3539, -2.61178 43.132, -3.26279 44.9074, -3.947 46.6796, -4.66877 48.4484, -5.43321 50.2133, -6.24635 51.9739, -7.1153 53.7296, -8.04858 55.4797, -8.05159 55.4792, -7.1182 53.729, -6.24914 51.9733, -5.43591 50.2128, -4.67137 48.4479, -3.94952 46.6791, -3.26524 44.9069, -2.61415 43.1316, -1.9925 41.3534, -1.39703 39.5727, -0.824904 37.7895, -0.273636 36.0043, -5.9136134608151010e-18 35.08606769941663, 0.258955 34.2171, 0.7748 32.428, 1.27561 30.6373, 1.76293 28.8451, 2.23813 27.0515, 2.70244 25.2567, 3.157 23.4606, 3.60284 21.6636, 4.04088 19.8656, 4.472 18.0667, 4.897 16.2671, 5.31662 14.4668, 5.73157 12.666, 6.1425 10.8647, 6.55005 9.06308, 6.95481 7.26112, 7.35736 5.45894, 7.75825 3.65665, 8.15804 1.85432, 8.55726 0.0520352, 8.95644 -1.75012, 9.35612 -3.55205, 9.75684 -5.35369, 10.1591 -7.15494, 10.5636 -8.95572, 10.9707 -10.7559, 11.3811 -12.5555, 11.7955 -14.3544, 12.2144 -16.1525, 12.6386 -17.9496, 13.0689 -19.7458, 13.5059 -21.5408, 13.9506 -23.3347, 14.4039 -25.1273, 14.8667 -26.9186)))" ,
 "urn:dcat:Dataset:3e8f13b0-aaf5-4e29-b71e-873928e6a23a" , "MULTIPOLYGON (((11.8742 -18.6585, 11.876 -18.6581, 11.4472 -16.8516, 11.024 -15.0441, 10.6057 -13.2357, 10.1916 -11.4266, 9.78108 -9.61685, 9.37351 -7.80648, 8.96832 -5.9956, 8.56491 -4.1843, 8.16275 -2.37267, 7.76128 -0.56079, 7.35995 1.25125, 6.95824 3.06336, 6.55558 4.87547, 6.15144 6.68748, 5.74525 8.4993, 5.33642 10.3109, 4.92436 12.1221, 4.50844 13.9328, 4.088 15.743, 3.66234 17.5526, 3.23071 19.3614, 2.79232 21.1694, 2.34631 22.9765, 1.89174 24.7826, 1.42759 26.5875, 0.952754 28.3912, 0.465996 30.1935, -4.6966821203380696e-18 31.871692574893313, -0.0340453 31.9943, -0.548885 33.7934, -1.08022 35.5908, -1.62996 37.3862, -2.20026 39.1795, -2.79357 40.9704, -3.41268 42.7588, -4.06082 44.5444, -4.74168 46.3269, -5.45958 48.106, -6.21956 49.8812, -7.02754 51.6522, -7.89052 53.4183, -8.81689 55.179, -8.81989 55.1785, -7.8934 53.4178, -7.03031 51.6517, -6.22224 49.8807, -5.46217 48.1055, -4.74419 46.3264, -4.06325 44.544, -3.41504 42.7584, -2.79587 40.97, -2.2025 39.179, -1.63215 37.3858, -1.08236 35.5904, -0.550984 33.793, -0.0361033 31.9938, -5.6805205816425584e-18 31.863790714174158, 0.463975 30.193, 0.950767 28.3908, 1.42564 26.5871, 1.88981 24.7822, 2.34441 22.9761, 2.79045 21.169, 3.22886 19.361, 3.6605 17.5522, 4.08618 15.7426, 4.50664 13.9324, 4.92257 12.1217, 5.33464 10.3105, 5.74348 8.49891, 6.14968 6.68708, 6.55382 4.87508, 6.95648 3.06297, 7.3582 1.25086, 7.75952 -0.561183, 8.16099 -2.37306, 8.56315 -4.18469, 8.96655 -5.99599, 9.37174 -7.80687, 9.7793 -9.61725, 10.1898 -11.427, 10.6039 -13.2361, 11.0222 -15.0445, 11.4454 -16.852, 11.8742 -18.6585)))" ,
 "urn:dcat:Dataset:c6e8d272-b60d-4e4c-8a23-5266eb54409f" , "MULTIPOLYGON (((-16.8396 19.7152, -16.3807 21.6005, -15.9134 23.4848, -15.4364 25.368, -14.9487 27.2499, -14.4488 29.1304, -13.9354 31.0093, -13.4068 32.8865, -12.8612 34.7618, -12.2966 36.6351, -11.7107 38.5061, -11.1007 40.3747, -10.4638 42.2405, -9.79632 44.1034, -9.09432 45.963, -8.35305 47.8189, -7.56696 49.6708, -6.72949 51.518, -5.83281 53.36, -4.86751 55.1961, -3.82222 57.0254, -2.68303 58.8468, -1.43278 60.6589, -1.43622 60.6595, -2.68631 58.8474, -3.82536 57.026, -4.87051 55.1967, -5.83568 53.3606, -6.73226 51.5185, -7.56963 49.6713, -8.35563 47.8194, -9.09681 45.9635, -9.79873 44.1039, -10.4661 42.241, -11.103 40.3751, -11.7129 38.5065, -12.2988 36.6355, -12.8633 34.7622, -13.4089 32.8869, -13.9374 31.0097, -14.4508 29.1308, -14.9506 27.2503, -15.4384 25.3684, -15.9153 23.4853, -16.3826 21.6009, -16.8414 19.7156, -16.8396 19.7152)))" ,
 "urn:dcat:Dataset:5f559956-afe7-4c87-9451-298f6f2fe2cb" , "MULTIPOLYGON (((12.5896 -19.6783, 12.5915 -19.6779, 12.1622 -17.8838, 11.7389 -16.0887, 11.3209 -14.2927, 10.9073 -12.4959, 10.4977 -10.6983, 10.0914 -8.90017, 9.6877 -7.10146, 9.28614 -5.3023, 8.88615 -3.50275, 8.48717 -1.7029, 8.08868 0.097151, 7.69014 1.89733, 7.29102 3.69756, 6.89079 5.49774, 6.4889 7.2978, 6.0848 9.09764, 5.67791 10.8972, 5.26764 12.6963, 4.85336 14.495, 4.4344 16.2932, 4.01009 18.0906, 3.57966 19.8873, 3.14232 21.6832, 2.69721 23.4781, 2.2434 25.272, 1.77985 27.0647, 1.30546 28.8562, 0.818976 30.6462, 0.319036 32.4348, 1.2605149817648766e-17 33.541925378502455, -0.195888 34.2217, -0.727504 36.0068, -1.27774 37.7899, -1.84876 39.5709, -2.44303 41.3495, -3.06339 43.1255, -3.71307 44.8988, -4.39582 46.6689, -5.11598 48.4355, -5.87864 50.1983, -6.68977 51.9568, -7.55646 53.7105, -8.48717 55.4586, -8.49018 55.4581, -7.55936 53.7099, -6.69256 51.9563, -5.88133 50.1978, -5.11858 48.435, -4.39834 46.6684, -3.71552 44.8983, -3.06577 43.1251, -2.44535 41.349, -1.85101 39.5704, -1.27994 37.7895, -0.729658 36.0063, -0.197997 34.2213, 1.4072181869209320e-17 33.5342627212282, 0.316969 32.4344, 0.816946 30.6458, 1.30346 28.8558, 1.77789 27.0643, 2.24146 25.2716, 2.69531 23.4777, 3.14044 21.6828, 3.5778 19.8869, 4.00824 18.0902, 4.43258 16.2928, 4.85155 14.4946, 5.26584 12.6959, 5.67613 10.8968, 6.08303 9.09724, 6.48714 7.2974, 6.88903 5.49735, 7.28926 3.69716, 7.68838 1.89694, 8.08692 0.0967579, 8.48542 -1.7033, 8.88439 -3.50314, 9.28438 -5.30269, 9.68593 -7.10186, 10.0896 -8.90057, 10.4959 -10.6987, 10.9055 -12.4963, 11.3191 -14.2931, 11.7371 -16.0891, 12.1604 -17.8842, 12.5896 -19.6783)))" ,
